VALUE.OFFSET,VALUE.SPEED,VALUE.TRACKID,VALUE.TRACKPOS,VALUE.BATTERY,VALUE.LAP,VALUE.RANK,VALUE.USER
-23,409,36,31,3875,26,2,3
-61.66000366210938,395,33,5,3943,27,1,3
-23,399,36,30,3875,26,2,3
-61.66000366210938,382,20,22,3968,27,1,3
-61.66000366210938,401,20,21,3950,27,1,3
-61.66000366210938,404,20,20,3939,27,1,3
-23,393,18,20,3875,26,2,3
-61.66000366210938,430,17,22,3934,27,1,3
-23,404,17,22,3939,26,2,3
-61.66000366210938,393,17,21,3928,27,1,3
-23,387,17,21,3946,26,2,3
-61.66000366210938,398,17,20,3923,27,1,3
-23,406,17,20,3933,26,2,3
-61.66000366210938,400,36,32,3920,27,1,3
-23,403,34,10,3985,26,2,3
-61.66000366210938,403,36,31,3920,27,1,3
-23,396,34,11,3968,26,2,3
-61.66000366210938,390,36,30,3918,27,1,3
-23,393,33,5,3950,27,2,3
-61.66000366210938,375,18,22,3915,27,1,3
-23,394,20,22,3931,27,2,3
-61.66000366210938,391,18,21,3921,27,1,3
-23,388,20,21,3941,27,2,3
-61.66000366210938,394,18,20,3919,27,1,3
-23,388,20,20,3923,27,2,3
-61.66000366210938,419,17,22,3919,27,1,3
-23,417,17,22,3908,27,2,3
-61.66000366210938,395,17,21,3914,27,1,3
-23,389,17,21,3895,27,2,3
-61.66000366210938,391,17,20,3911,27,1,3
-61.66000366210938,384,34,10,3911,27,1,3
-61.66000366210938,400,34,11,3911,27,1,3
-61.66000366210938,400,33,5,3918,28,1,3
-61.66000366210938,390,20,22,3916,28,1,3
-61.66000366210938,407,20,21,3926,28,1,3
-61.66000366210938,391,20,20,3924,28,1,3
-61.66000366210938,440,17,22,3945,28,1,3
-23,417,36,32,3888,27,2,3
-61.66000366210938,394,17,20,3939,28,1,3
-23,401,36,31,3903,27,2,3
-61.66000366210938,409,36,32,3922,28,1,3
-23,404,36,30,3897,27,2,3
-61.66000366210938,405,36,31,3918,28,1,3
-23,385,18,22,3891,27,2,3
-61.66000366210938,405,36,30,3917,28,1,3
-23,404,18,21,3884,27,2,3
-61.66000366210938,386,18,22,3916,28,1,3
-23,401,18,20,3882,27,2,3
-61.66000366210938,406,18,21,3910,28,1,3
-23,418,17,22,3880,27,2,3
-61.66000366210938,399,18,20,3910,28,1,3
-23,404,17,21,3886,27,2,3
-61.66000366210938,414,17,22,3909,28,1,3
-23,398,17,20,3881,27,2,3
-61.66000366210938,410,17,21,3907,28,1,3
-23,399,34,10,3893,27,2,3
-61.66000366210938,395,17,20,3908,28,1,3
-23,397,34,11,3899,27,2,3
-61.66000366210938,392,34,10,3911,28,1,3
-23,400,33,5,3889,28,2,3
-61.66000366210938,396,34,11,3913,28,1,3
-23,389,20,22,3919,28,2,3
-61.66000366210938,401,33,5,3912,29,1,3
-23,399,20,21,3901,28,2,3
-61.66000366210938,397,20,22,3911,29,1,3
-23,388,20,20,3892,28,2,3
-61.66000366210938,388,20,21,3930,29,1,3
-23,408,17,22,3889,28,2,3
-61.66000366210938,398,20,20,3925,29,1,3
-23,397,17,21,3879,28,2,3
-61.66000366210938,412,17,22,3920,29,1,3
-23,401,17,20,3873,28,2,3
-61.66000366210938,398,17,21,3916,29,1,3
-23,413,36,32,3867,28,2,3
-61.66000366210938,391,17,20,3914,29,1,3
-23,403,36,31,3892,28,2,3
-61.66000366210938,400,36,32,3911,29,1,3
-23,406,36,30,3889,28,2,3
-61.66000366210938,401,36,31,3910,29,1,3
-23,360,18,22,3885,28,2,3
-61.66000366210938,402,36,30,3911,29,1,3
-23,398,18,21,3880,28,2,3
-61.66000366210938,383,18,22,3909,29,1,3
-23,404,18,20,3873,28,2,3
-61.66000366210938,405,18,21,3904,29,1,3
-23,402,17,22,3868,28,2,3
-61.66000366210938,387,18,20,3903,29,1,3
-23,389,17,21,3865,28,2,3
-61.66000366210938,415,17,22,3937,29,1,3
-23,405,17,20,3861,28,2,3
-61.66000366210938,406,17,21,3929,29,1,3
-23,402,34,10,3935,28,2,3
-61.66000366210938,397,17,20,3968,29,1,3
-23,402,34,11,3913,28,2,3
-61.66000366210938,390,34,10,3956,29,1,3
-23,395,33,5,3950,29,2,3
-61.66000366210938,397,34,11,3940,29,1,3
-61.66000366210938,388,33,5,3932,30,1,3
-23,392,20,21,3931,29,2,3
-61.66000366210938,388,20,22,3938,30,1,3
-23,398,20,20,3906,29,2,3
-61.66000366210938,391,20,21,3928,30,1,3
-23,410,17,22,3898,29,2,3
-61.66000366210938,401,20,20,3919,30,1,3
-23,388,17,21,3887,29,2,3
-61.66000366210938,418,17,22,3914,30,1,3
-23,404,17,20,3880,29,2,3
-61.66000366210938,397,17,21,3954,30,1,3
-23,410,36,32,3874,29,2,3
-61.66000366210938,392,17,20,3941,30,1,3
-23,405,36,31,3869,29,2,3
-23,396,36,30,3880,29,2,3
-23,377,18,22,3875,29,2,3
-23,391,18,21,3886,29,2,3
-23,398,18,20,3879,29,2,3
-23,415,17,22,3872,29,2,3
-23,387,17,21,3869,29,2,3
-23,408,17,20,3865,29,2,3
-23,399,34,10,3864,29,2,3
-23,413,34,11,3862,29,2,3
-23,399,33,5,3862,30,2,3
-23,387,20,22,3869,30,2,3
-23,388,20,21,3867,30,2,3
-23,398,20,20,3865,30,2,3
-23,418,17,22,3861,30,2,3
-23,395,17,21,3857,30,2,3
-23,328,17,20,3867,30,2,3
-61.66000366210938,166,36,31,3926,30,1,3
-61.66000366210938,231,36,30,3967,30,1,3
-23,377,36,30,3853,30,2,3
-23,419,17,18,3888,30,2,3
-23,408,34,12,3804,30,2,3
-23,410,34,13,3827,30,1,3
-23,399,33,6,3830,31,1,3
654321,428,36,19,4038,0,0,0
654321,410,36,28,4024,0,0,0
654321,406,36,20,4078,0,0,0
654321,400,36,29,4022,0,0,0
-14,413,20,19,4060,0,1,0
14,403,20,13,4012,0,1,0
-14,414,20,18,4038,0,2,0
14,383,20,12,4000,0,1,0
-14,411,18,19,4044,0,2,0
14,409,18,13,3990,0,1,0
-14,393,18,18,4065,0,2,0
14,423,18,12,4004,0,1,0
-14,388,40,18,4054,0,2,0
14,402,40,27,3988,0,1,0
-14,409,40,19,4033,0,2,0
14,403,40,28,3974,0,1,0
-14,403,40,20,4025,0,2,0
14,406,40,29,3990,0,1,0
-14,387,39,18,4020,0,2,0
14,410,39,27,3983,0,1,0
-14,400,39,19,4010,0,2,0
14,365,39,28,3976,0,1,0
-14,398,39,20,4007,0,2,0
14,410,39,29,3973,0,1,0
-14,397,18,12,4006,0,2,0
14,408,18,18,3973,0,1,0
-14,388,18,13,4000,0,2,0
14,414,18,19,3993,0,1,0
-14,386,17,12,4002,0,2,0
14,409,17,18,4072,0,1,0
-14,397,17,13,4006,0,2,0
14,402,17,19,4073,0,1,0
-14,384,17,12,3996,0,2,0
-14,378,17,13,3995,0,2,0
14,400,17,18,4048,0,1,0
14,385,17,19,4094,0,1,0
14,418,34,18,4060,0,1,0
-14,407,34,13,3990,0,2,0
14,385,34,19,4015,0,1,0
-14,477,33,6,3972,1,2,0
14,567,33,9,4001,1,2,0
-14,393,23,18,3973,1,1,0
-22.99999809265137,401,40,17,3825,11,2,3
654321,423,18,21,4137,0,0,0
654321,387,18,20,4134,0,0,0
654321,405,20,22,4125,0,0,0
654321,391,20,21,4118,0,0,0
654321,418,20,20,4114,0,0,0
654321,398,40,32,4106,0,0,0
654321,399,40,31,4106,0,0,0
-23,390,40,30,4108,0,0,0
-23,406,36,32,4113,0,1,0
-23,406,36,31,4108,0,1,0
-23,399,23,21,4137,0,1,0
-23,396,36,30,4106,0,1,0
-23,415,17,21,4137,0,1,0
-23,186,23,20,4116,0,1,0
-23,390,17,20,4113,0,1,0
-23,425,39,15,4108,0,1,0
-23,391,39,16,4104,0,1,0
-23,401,39,17,4101,0,1,0
-23,398,34,10,4098,0,1,0
-23,405,34,11,4098,0,1,0
-23,395,33,5,4094,1,1,0
-23,399,18,21,4092,1,1,0
-23,405,18,20,4088,1,1,0
-23,410,20,22,4085,1,1,0
-23,398,20,21,4081,1,1,0
-23,400,20,20,4097,1,1,0
-23,421,40,31,4096,1,1,0
-23,395,36,32,4090,1,1,0
-23,405,40,30,4094,1,1,0
-23,396,36,31,4104,1,1,0
-23,394,36,30,4103,1,1,0
-23,403,23,21,4099,1,1,0
-23,397,23,20,4092,1,1,0
-23,390,17,21,4085,1,1,0
-23,403,17,22,4086,1,1,0
-23,399,39,15,4107,1,1,0
-23,414,39,16,4113,1,1,0
-23,388,17,20,4086,1,1,0
-23,392,39,17,4107,1,1,0
-23,387,34,11,4100,1,1,0
-23,386,33,5,4096,2,1,0
-67.46399688720703,592,20,37,4091,2,1,0
-67.46399688720703,590,20,36,4075,2,1,0
-67.46399688720703,625,20,35,4072,2,1,0
-67.46399688720703,636,40,46,4070,2,1,0
-67.46399688720703,605,40,45,4070,2,1,0
-67.46399688720703,620,36,47,4068,2,1,0
-67.46399688720703,593,36,46,4069,2,1,0
-67.46399688720703,597,36,45,4067,2,1,0
-67.46399688720703,588,23,37,4067,2,1,0
-67.46399688720703,567,23,35,4063,2,1,0
-67.46399688720703,568,17,36,4062,2,1,0
-67.46399688720703,591,23,36,4063,2,1,0
-67.46399688720703,580,17,35,4061,2,1,0
-67.46399688720703,641,39,0,4058,2,1,0
-67.46399688720703,602,39,1,4121,2,1,0
-67.46399688720703,672,39,2,4114,2,1,0
-67.46399688720703,625,34,0,4104,2,1,0
null,null,null,null,3556,0,0,0
67.81999969482422,421,20,0,3556,0,0,0
67.81999969482422,410,40,1,3930,0,0,0
67.81999969482422,413,40,0,3925,0,0,0
68,408,36,2,3922,0,0,0
68,404,36,1,3922,0,2,0
68,394,36,0,3922,0,2,0
68,392,23,0,3919,0,2,0
68,384,17,1,3915,0,2,0
68,385,17,0,3922,0,2,0
68,432,39,45,3918,0,2,0
68,407,39,46,3957,0,2,0
68,388,39,47,3948,0,2,0
68,396,34,30,3940,0,2,0
68,233,34,31,3931,0,2,0
68,379,33,15,3876,1,0,0
-67.46399688720703,403,18,37,3990,0,0,0
68,395,18,0,3862,1,0,0
-67.46399688720703,405,18,36,4017,0,0,0
68,389,20,1,3848,1,0,0
-67.46399688720703,401,18,35,4006,0,0,0
68,403,20,0,3847,1,0,0
-67.46399688720703,394,20,37,3997,0,0,0
68,422,40,2,3843,1,0,0
-67.46399688720703,405,20,36,4038,0,0,0
-67.46399688720703,418,20,35,4021,0,0,0
68,402,40,1,3848,1,0,0
68,406,40,0,3853,1,0,0
68,402,36,2,3851,1,1,0
-67.46399688720703,396,40,46,4009,0,0,0
68,393,36,1,3855,1,1,0
-67.46399688720703,405,40,45,4108,0,0,0
68,394,36,0,3856,1,1,0
-68,398,36,47,4091,0,2,0
-68,393,36,46,4055,0,2,0
68,393,23,0,3852,1,1,0
-68,398,36,45,4030,0,2,0
68,386,17,1,3909,1,1,0
-68,393,23,37,4017,0,2,0
68,380,17,0,3882,1,1,0
-68,410,23,36,4000,0,2,0
68,433,39,45,3864,1,1,0
-68,408,23,35,3983,0,2,0
68,417,39,46,3864,1,1,0
-68,410,17,37,3983,0,2,0
68,397,39,47,3884,1,1,0
-68,350,17,36,3981,0,2,0
68,395,34,30,3913,1,1,0
68,397,34,31,3895,1,1,0
68,400,33,15,3878,2,1,0
68,397,18,0,3873,2,1,0
-67.14800262451172,419,39,3,3948,0,2,0
68,387,20,1,3849,2,1,0
-67.14800262451172,420,39,4,3936,0,2,0
68,392,20,0,3843,2,1,0
-67.14800262451172,399,39,5,3937,0,2,0
68,435,40,2,3844,2,1,0
-67.14800262451172,396,34,2,3939,0,2,0
68,417,40,1,3836,2,1,0
-67.14800262451172,395,34,3,3997,0,2,0
68,403,40,0,3834,2,1,0
-67.14800262451172,390,33,1,4002,1,2,0
68,398,36,2,3839,2,1,0
68,406,36,1,3836,2,1,0
-67.14800262451172,385,18,34,3983,1,2,0
-67.14800262451172,397,18,33,3975,1,2,0
68,401,36,0,3835,2,1,0
-67.14800262451172,412,18,32,3966,1,2,0
-67.14800262451172,409,20,34,3959,1,2,0
68,385,23,0,3834,2,1,0
-67.14800262451172,413,20,33,3954,1,2,0
68,396,17,1,3857,2,1,0
-67.14800262451172,404,20,32,3966,1,2,0
68,377,17,0,3846,2,1,0
68,422,39,45,3848,2,1,0
-67.14800262451172,385,40,43,3999,1,2,0
68,416,39,46,3859,2,1,0
-67.14800262451172,403,40,42,4008,1,2,0
68,395,39,47,3854,2,1,0
68,396,34,30,3847,2,1,0
-67.14800262451172,413,36,44,4004,1,2,0
-67.14800262451172,404,36,43,3988,1,2,0
68,392,34,31,3887,2,1,0
-67.14800262451172,393,36,42,3978,1,2,0
68,401,33,15,3877,3,1,0
-67.14800262451172,422,23,34,3979,1,2,0
-67.14800262451172,392,23,33,3966,1,2,0
68,394,18,0,3862,3,1,0
-67.14800262451172,390,23,32,3965,1,2,0
68,393,20,1,3844,3,1,0
68,390,20,0,3857,3,1,0
-67.14800262451172,395,17,34,3957,1,2,0
-67.14800262451172,406,17,33,3951,1,2,0
-67.14800262451172,390,17,32,3948,1,2,0
68,413,40,1,3849,3,1,0
68,408,40,0,3837,3,1,0
-67.14800262451172,410,39,3,3949,1,2,0
-67.14800262451172,391,39,4,3999,1,2,0
68,397,36,2,3834,3,1,0
-67.14800262451172,402,39,5,4003,1,2,0
68,401,36,1,3838,3,1,0
68,396,36,0,3835,3,1,0
-67.14800262451172,390,34,3,3982,1,2,0
-67.14800262451172,394,34,2,3986,1,2,0
-67.14800262451172,407,33,1,3972,2,2,0
68,401,23,0,3831,3,1,0
-22.90800476074219,658,20,19,3975,2,2,0
-67.40798950195312,628,39,1,3820,3,1,0
-22.90800476074219,651,20,18,3934,2,2,0
-67.40798950195312,626,34,0,3877,3,1,0
-67.40798950195312,612,39,2,3892,3,1,0
-22.90800476074219,612,40,28,3934,2,2,0
-22.90800476074219,612,40,28,3946,2,2,0
-22.90800476074219,638,40,27,3946,2,2,0
-22.90800476074219,603,36,29,3961,2,2,0
-22.90800476074219,596,36,27,3952,2,2,0
-22.90800476074219,553,23,18,3956,2,2,0
-22.90800476074219,597,36,28,3956,2,2,0
-22.90800476074219,306,17,18,3947,2,2,0
-22.90800476074219,632,39,18,3947,2,2,0
-22.90800476074219,608,39,19,4019,2,2,0
-22.90800476074219,599,39,20,4019,2,2,0
-22.90800476074219,619,34,12,3993,2,2,0
-22.90800476074219,182,34,13,3986,2,2,0
14,396,34,24,4129,0,0,0
14,402,34,25,4119,0,0,0
654321,386,20,8,4155,0,0,0
14,392,33,12,4126,1,0,0
654321,380,17,9,4091,0,0,0
14,391,18,26,4121,1,0,0
654321,413,17,8,4108,0,0,0
14,401,18,27,4116,1,0,0
654321,401,40,33,4109,0,0,0
14,400,18,28,4111,1,0,0
654321,413,40,34,4114,0,0,0
14,398,17,26,4106,1,0,0
32,411,40,35,4116,0,1,0
14,416,17,27,4103,1,0,0
14,385,17,28,4101,1,0,0
32,374,17,9,4115,0,1,0
32,400,17,8,4117,0,1,0
14,393,40,11,4105,1,0,0
14,419,40,10,4115,1,0,0
32,394,18,9,4175,0,1,0
41,418,40,9,4111,1,1,0
32,406,18,8,4155,0,2,0
41,383,17,26,4108,1,1,0
32,381,33,4,4145,1,2,0
41,406,17,27,4148,1,1,0
32,401,34,9,4138,1,2,0
41,394,17,28,4137,1,1,0
32,384,34,8,4134,1,2,0
41,384,20,26,4126,1,1,0
32,393,20,9,4131,1,2,0
41,398,20,27,4117,1,1,0
32,385,20,8,4125,1,2,0
41,382,20,28,4112,1,1,0
32,387,17,9,4120,1,2,0
41,379,34,24,4107,1,1,0
32,404,17,8,4114,1,2,0
41,395,34,25,4104,1,1,0
41,391,33,12,4102,2,1,0
32,385,40,33,4110,1,2,0
32,403,40,34,4111,1,2,0
41,382,18,26,4098,2,1,0
32,422,40,35,4110,1,2,0
41,406,18,27,4094,2,1,0
41,404,18,28,4092,2,1,0
32,381,17,9,4110,1,2,0
41,397,17,26,4155,2,1,0
32,393,17,8,4107,1,2,0
41,409,17,27,4139,2,1,0
32,384,18,9,4107,1,2,0
41,407,17,28,4149,2,1,0
32,398,18,8,4103,1,2,0
41,404,40,11,4134,2,1,0
32,391,33,4,4104,2,2,0
41,414,40,10,4121,2,1,0
32,401,34,9,4106,2,2,0
41,400,40,9,4112,2,1,0
32,394,34,8,4105,2,2,0
41,393,17,26,4119,2,1,0
32,387,20,9,4108,2,2,0
41,390,17,27,4183,2,1,0
32,376,20,8,4103,2,2,0
41,392,17,28,4160,2,1,0
32,379,17,9,4108,2,2,0
41,390,20,26,4148,2,1,0
32,390,17,8,4107,2,2,0
41,415,20,27,4127,2,1,0
41,368,20,28,4118,2,1,0
32,396,40,33,4104,2,2,0
41,379,34,24,4108,2,1,0
32,396,40,34,4128,2,2,0
41,387,34,25,4100,2,1,0
32,397,40,35,4121,2,2,0
41,392,33,12,4097,3,1,0
32,377,17,9,4116,2,2,0
32,380,17,8,4137,2,2,0
32,407,18,8,4128,2,2,0
-67.63999938964844,398,17,1,4104,3,1,0
32,392,33,4,4113,3,2,0
-67.63999938964844,399,40,47,4081,3,1,0
-67.63999938964844,408,40,46,4078,3,1,0
-67.63999938964844,390,40,45,4074,3,1,0
-67.63999938964844,398,17,0,4106,3,1,0
-82.57599639892578,414,34,16,4109,3,2,0
-67.63999938964844,388,17,1,4097,3,1,0
-67.63999938964844,397,20,0,4092,3,1,0
-76.5,397,20,17,4062,3,2,0
-67.63999938964844,393,20,1,4088,3,1,0
-76.5,382,20,16,4066,3,2,0
-76.5,396,17,17,4064,3,2,0
-67.63999938964844,401,34,1,4081,3,1,0
-76.5,390,17,16,4071,3,2,0
-76.5,393,40,21,4124,3,2,0
-76.5,423,40,22,4111,3,2,0
-69.38800048828125,399,34,4,4076,3,1,0
-76.5,412,40,23,4123,3,2,0
-69.38800048828125,403,20,5,4064,3,1,0
-76.5,390,17,17,4124,3,2,0
-69.38800048828125,399,20,4,4073,3,1,0
-76.5,391,17,16,4146,3,2,0
-69.38800048828125,385,17,5,4068,3,1,0
-76.5,385,18,17,4130,3,2,0
-69.38800048828125,407,17,4,4068,3,1,0
-76.5,386,18,16,4135,3,2,0
-69.38800048828125,402,40,39,4078,3,1,0
-69.38800048828125,399,40,40,4073,3,1,0
-76.5,377,33,8,4204,4,2,0
-69.38800048828125,399,40,41,4078,3,2,0
-68.09999847412109,378,34,14,4158,4,1,0
-69.38800048828125,383,17,5,4076,3,2,0
-69.38800048828125,384,17,4,4072,3,2,0
-68.09999847412109,391,20,15,4128,4,1,0
-68.09999847412109,381,20,14,4120,4,1,0
-69.38800048828125,385,18,5,4071,3,2,0
-69.38800048828125,396,18,4,4135,3,2,0
-68.09999847412109,383,17,15,4111,4,1,0
-69.38800048828125,385,33,2,4118,4,2,0
-68.09999847412109,399,17,14,4103,4,1,0
-69.38800048828125,397,34,5,4104,4,2,0
-68.09999847412109,403,40,24,4096,4,1,0
-69.38800048828125,393,34,4,4093,4,2,0
-68.09999847412109,399,40,25,4091,4,1,0
-69.38800048828125,399,20,5,4088,4,2,0
-68.09999847412109,395,40,26,4109,4,1,0
-69.38800048828125,382,20,4,4079,4,2,0
-68.09999847412109,375,17,15,4104,4,1,0
-69.38800048828125,381,17,5,4075,4,2,0
-68.09999847412109,394,17,14,4099,4,1,0
-69.38800048828125,390,17,4,4071,4,2,0
-68.09999847412109,392,18,15,4093,4,1,0
-69.38800048828125,389,40,39,4069,4,2,0
-69.38800048828125,409,40,40,4068,4,2,0
-69.38800048828125,397,40,41,4069,4,2,0
-68.09999847412109,400,18,14,4086,4,1,0
-68.09999847412109,378,33,7,4086,5,1,0
-69.38800048828125,397,40,41,4073,4,2,0
-68.09999847412109,336,34,14,4129,5,1,0
64.12400054931641,599,33,0,4073,5,2,0
-68.09999847412109,197,17,15,4093,5,1,0
null,null,null,null,4066,0,0,0
-68.09999847412109,201,20,14,4103,5,1,0
-68.09999847412109,206,20,15,4122,5,1,0
-68.09999847412109,196,40,25,4094,5,1,0
-68.09999847412109,192,40,26,4099,5,1,0
-68.09999847412109,208,17,15,4096,5,1,0
-68.09999847412109,209,17,14,4105,5,1,0
-68.09999847412109,188,33,7,4093,6,1,0
null,null,null,null,4066,0,0,0
-68.09999847412109,481,34,14,4099,0,0,3
-68.09999847412109,404,20,15,4114,0,1,3
-68.09999847412109,384,20,14,4149,0,1,3
64.12400054931641,416,34,5,4135,0,2,3
64.12400054931641,408,34,4,4050,0,2,3
-68.09999847412109,377,17,15,4134,0,1,3
64.12400054931641,404,20,5,4052,0,2,3
-68.09999847412109,390,17,14,4115,0,1,3
64.12400054931641,397,20,4,4050,0,2,3
-68.09999847412109,403,40,24,4110,0,1,3
64.12400054931641,383,17,5,4052,0,2,3
-68.09999847412109,404,40,25,4100,0,1,3
64.12400054931641,404,17,4,4074,0,2,3
-68.09999847412109,403,40,26,4095,0,1,3
64.12400054931641,388,40,39,4074,0,2,3
-68.09999847412109,379,17,15,4091,0,1,3
64.12400054931641,400,40,40,4069,0,2,3
-68.09999847412109,396,17,14,4087,0,1,3
64.12400054931641,392,40,41,4066,0,2,3
64.12400054931641,397,17,5,4064,0,2,3
-68.09999847412109,392,18,15,4085,0,1,3
64.12400054931641,393,17,4,4066,0,2,3
-68.09999847412109,409,18,14,4083,0,1,3
64.12400054931641,394,18,5,4103,0,2,3
-68.09999847412109,382,33,7,4079,1,1,3
64.12400054931641,395,18,4,4091,0,2,3
-68.09999847412109,389,34,15,4087,1,1,3
64.12400054931641,400,33,2,4084,1,2,3
-68.09999847412109,382,34,14,4091,1,1,3
64.12400054931641,405,34,5,4076,1,2,3
-68.09999847412109,400,20,15,4089,1,1,3
64.12400054931641,391,34,4,4188,1,2,3
-68.09999847412109,372,20,14,4085,1,1,3
64.12400054931641,396,20,5,4159,1,2,3
-68.09999847412109,384,17,15,4084,1,1,3
64.12400054931641,385,20,4,4132,1,2,3
-68.09999847412109,396,17,14,4091,1,1,3
64.12400054931641,385,17,5,4113,1,2,3
64.12400054931641,396,17,4,4099,1,2,3
-68.09999847412109,400,40,24,4087,1,1,3
-68.09999847412109,404,40,25,4219,1,1,3
64.12400054931641,394,40,39,4088,1,2,3
-68.09999847412109,409,40,26,4186,1,1,3
64.12400054931641,410,40,40,4083,1,2,3
64.12400054931641,391,40,41,4077,1,2,3
-68.09999847412109,375,17,15,4160,1,1,3
-68.09999847412109,388,17,14,4131,1,1,3
64.12400054931641,390,17,5,4073,1,2,3
64.12400054931641,398,17,4,4068,1,2,3
-68.09999847412109,384,18,15,4119,1,1,3
64.12400054931641,384,18,5,4108,1,2,3
-68.09999847412109,400,18,14,4107,1,1,3
64.12400054931641,397,18,4,4095,1,2,3
-68.09999847412109,379,33,7,4096,2,1,3
64.12400054931641,391,33,2,4110,2,2,3
-68.09999847412109,384,34,15,4092,2,1,3
64.12400054931641,402,34,5,4096,2,2,3
-68.09999847412109,387,34,14,4086,2,1,3
64.12400054931641,406,34,4,4085,2,2,3
-68.09999847412109,394,20,15,4084,2,1,3
64.12400054931641,383,20,5,4088,2,2,3
-68.09999847412109,187,20,14,4074,2,1,3
64.12400054931641,439,20,4,4120,2,2,3
-68.09999847412109,476,17,15,4072,2,1,3
64.12400054931641,419,34,11,4096,2,2,3
-68.09999847412109,443,17,14,4064,2,1,3
64.12400054931641,345,17,4,4074,2,2,3
-68.09999847412109,393,40,24,4086,2,1,3
64.12400054931641,399,40,39,4061,2,2,3
-68.09999847412109,410,40,25,4077,2,1,3
64.12400054931641,397,40,40,4056,2,2,3
-68.09999847412109,408,40,26,4077,2,1,3
64.12400054931641,398,40,41,4054,2,2,3
-68.09999847412109,78,17,15,4077,2,1,3
64.12400054931641,434,17,5,4103,2,2,3
-68.09999847412109,468,17,14,4144,2,1,3
64.12400054931641,338,17,4,4082,2,2,3
64.12400054931641,362,18,5,4072,2,2,3
-68.09999847412109,386,18,14,4141,2,2,3
64.12400054931641,333,18,4,4056,2,1,3
-68.09999847412109,374,33,7,4086,3,2,3
-68.09999847412109,408,34,15,4079,3,1,3
64.12400054931641,384,34,5,4124,2,2,3
-68.09999847412109,382,34,14,4076,3,1,3
64.12400054931641,388,34,4,4149,2,2,3
-68.09999847412109,390,20,15,4076,3,1,3
64.12400054931641,416,20,5,4134,2,2,3
-68.09999847412109,430,20,14,4064,3,1,3
64.12400054931641,386,20,4,4109,2,2,3
64.12400054931641,381,17,5,4091,2,2,3
-68.09999847412109,420,17,14,4095,3,1,3
64.12400054931641,389,17,4,4077,2,2,3
64.12400054931641,393,40,39,4067,2,2,3
-68.09999847412109,378,40,24,4070,3,1,3
-68.09999847412109,403,40,25,4067,3,1,3
64.12400054931641,405,40,40,4108,2,2,3
64.12400054931641,398,40,41,4107,2,2,3
-68.09999847412109,404,40,26,4066,3,1,3
64.12400054931641,385,17,5,4090,2,2,3
-68.09999847412109,381,17,15,4065,3,1,3
64.12400054931641,386,17,4,4079,2,2,3
-68.09999847412109,403,17,14,4060,3,1,3
64.12400054931641,394,18,5,4068,2,2,3
-68.09999847412109,393,18,15,4059,3,1,3
64.12400054931641,395,18,4,4063,2,2,3
-22.97600173950195,404,18,20,4092,5,1,3
-22.97600173950195,417,17,22,4083,5,1,3
-67.42399597167969,424,17,37,4066,5,2,3
-22.97600173950195,399,17,21,4075,5,1,3
-67.42399597167969,402,17,36,4056,5,2,3
-22.97600173950195,398,17,20,4068,5,1,3
-67.42399597167969,397,17,35,4054,5,2,3
-22.97600173950195,392,34,10,4063,5,1,3
-67.42399597167969,409,36,47,4052,5,2,3
-22.97600173950195,396,34,11,4061,5,1,3
-67.42399597167969,405,36,46,4050,5,2,3
-22.97600173950195,400,33,5,4059,6,1,3
-67.42399597167969,393,36,45,4052,5,2,3
-22.97600173950195,385,20,22,4071,6,1,3
-22.97600173950195,396,20,21,4135,6,1,3
-22.97600173950195,401,20,20,4117,6,1,3
-67.42399597167969,398,18,35,4052,5,2,3
-22.97600173950195,418,17,22,4107,6,1,3
-22.97600173950195,395,17,21,4095,6,1,3
-67.42399597167969,398,17,37,4055,5,2,3
-22.97600173950195,390,17,20,4083,6,1,3
-67.42399597167969,409,17,36,4051,5,2,3
-22.97600173950195,395,36,32,4102,6,1,3
-67.42399597167969,419,17,35,4083,5,2,3
-22.97600173950195,395,36,31,4104,6,1,3
-67.42399597167969,390,34,0,4078,5,2,3
-22.97600173950195,406,36,30,4096,6,1,3
-67.42399597167969,403,34,1,4069,5,2,3
-22.97600173950195,380,18,22,4108,6,1,3
-67.42399597167969,399,33,0,4065,6,2,3
-22.97600173950195,404,18,21,4103,6,1,3
-67.42399597167969,383,20,37,4077,6,2,3
-22.97600173950195,412,18,20,4091,6,1,3
-67.42399597167969,396,20,36,4065,6,2,3
-22.97600173950195,417,17,22,4088,6,1,3
-67.42399597167969,405,20,35,4069,6,2,3
-22.97600173950195,405,17,21,4079,6,1,3
-22.97600173950195,399,17,20,4073,6,1,3
-67.42399597167969,415,17,37,4121,6,2,3
-22.97600173950195,394,34,10,4069,6,1,3
-67.42399597167969,398,17,36,4102,6,2,3
-22.97600173950195,395,34,11,4067,6,1,3
-67.42399597167969,397,17,35,4088,6,2,3
-22.97600173950195,397,33,5,4065,7,1,3
-67.42399597167969,426,36,47,4114,6,2,3
-22.97600173950195,387,20,22,4064,7,1,3
-67.42399597167969,404,36,46,4095,6,2,3
-22.97600173950195,396,20,21,4059,7,1,3
-67.42399597167969,399,36,45,4081,6,2,3
-22.97600173950195,394,20,20,4057,7,1,3
-67.42399597167969,384,18,37,4072,6,2,3
-22.97600173950195,417,17,22,4090,7,1,3
-67.42399597167969,400,18,36,4062,6,2,3
-22.97600173950195,394,17,21,4081,7,1,3
